"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1790953211123392606","Thu May 16 14:33:18 +0000 2024","0","@AnKiiim_ @BabehAldoAje135 Untuk DPR mana Hak angketnya??? jika benar peduli pada pemilu dan pilpres LUBER (ga pake sirekap) jurdil (ga pake cawe cawe) maka mestinya gulirkan HAK ANGKET dan jangan diarahkan ke MK ","1791114707790975361","","AnKiiim_","in","","0","0","0","https://twitter.com/BuanaJannah/status/1791114707790975361","1619307065998200835","BuanaJannah"
"1791103870980239766","Thu May 16 13:57:20 +0000 2024","0","@msaid_didu DPR cuci tangan? Gimik politik nyerang anggota KPU Ingin terbaca oleh rakyat DPR tak ada andil dalam buruknya hasil pilpres yg diselengarakan KPU Semua dosa KPU Hak angketnya mana? Jika benar peduli dan mewakili rakyat mestinya Hak angket digulirkan sandiwara memuakan!","1791105657837613330","","msaid_didu","in","","0","0","0","https://twitter.com/BuanaJannah/status/1791105657837613330","1619307065998200835","BuanaJannah"
"1790953875236933680","Thu May 16 12:27:10 +0000 2024","0","@OposisiCerdas Ngemeng doang knp ga disampaikan dari dulu? Knp hak angket melempem? Ga heran sih ada anggota DPR yg pengin ditunjuk sama presiden.","1791082967491916061","","OposisiCerdas","in","","0","0","0","https://twitter.com/Sukirman2019/status/1791082967491916061","900969794786148352","Sukirman2019"
"1790764959808598342","Wed May 15 18:01:04 +0000 2024","6","@alisyarief @mohmahfudmd payah gk pantas merengek. Ngadu kpd rakyat ? percuma aja kan? Dia sendiri gk bisa dorong partai yg mencalonkan dirinya tuk hak angket. Krn planggaran Jkw bkn planggaran Pemilu tp pelanggaran politik/ ranah DPR. Sedang URUSAN RATUSAN TRILIUN DI KEMENKEU nyata OMDO !","1790804605884055915","","alisyarief","in","","0","2","1","https://twitter.com/DamaiHariLubis/status/1790804605884055915","1502697277323837444","DamaiHariLubis"
"1790777073415696730","Wed May 15 16:11:39 +0000 2024","1214","Terbongkar kecurangan sirekap @KPU_ID @bawaslu_RI @officialMKRI memenangkan 02 @prabowo @jokowi Penuturan penggiat dan praktisi Sayber Scurity Inteljen dan Forensik Analis Seluruh Dunia menyampaikan sikap. Kedunguan pejabat² wakil rakyat @DPR_RI Hak angket Bagian dari dagelan. https://t.co/MNRwKEw0YE","1790777073415696730","https://pbs.twimg.com/ext_tw_video_thumb/1790777032785432577/pu/img/6x-K4kcqWbSjTli9.jpg","","in","","17","90","574","https://twitter.com/H4T14K4LN4L42/status/1790777073415696730","1129672753651388416","H4T14K4LN4L42"
"1790698628031672478","Wed May 15 13:09:06 +0000 2024","0","@Mdy_Asmara1701 Goblok :: masa DPR RI pakai bahas beginian pilpres 2024 itu kemana padahal itu sejarah terburuk indonesia. Jika DPR RI peduli Hak rakyat Hak Angket. enga penting2 bahas beginian? Lagian walaupun melanggar dikampanye seperti nepotisme money politk dll? Hukumannya kode etik","1790731130528047138","","Mdy_Asmara1701","in","Jakarta Capital Region","0","2","0","https://twitter.com/GNET888/status/1790731130528047138","1335382116574490627","GNET888"
"1790666900508450886","Wed May 15 12:29:03 +0000 2024","0","@kompascom If dpr ri peduli dengan HAK Rakyat :: 2024 &gt; diadakan Hak Angket. Malah bahas enga ada gunanya. Makanya mikir 2024 kemana aja....","1790721053863625148","","GNET888","in","Jakarta Capital Region","0","1","0","https://twitter.com/GNET888/status/1790721053863625148","1335382116574490627","GNET888"
"1790668453113893174","Wed May 15 09:00:02 +0000 2024","2","Anggota Komisi Dua DPR RI dari Fraksi Partai Keadilan Sejahtera Mardani Ali Sera menyebut partainya hingga saat ini konsisten mengusahakan digulirkannya hak angket dalam sidang DPR. https://t.co/ns6OyEQSsE https://t.co/HLbtrkfq5i","1790668453113893174","https://pbs.twimg.com/media/GNmoT8ua8AA76LB.jpg","","in","Indonesia","1","0","0","https://twitter.com/CNNIDdaily/status/1790668453113893174","3306771829","CNNIDdaily"
"1790559587546140869","Wed May 15 01:47:27 +0000 2024","0","@DPR_RI masalah hak angket kenapa hak angket gak di gulirkan DPR padahal itu hak sepesialx DPR 23 pungsix sebenarx DPR menunggu momen yang tepat otomatis hak angket positip di gulirkan pantau dulu orang2 yg lalaikan jabatanx dan pelanggar UUD di pemerintahan INA https://t.co/ZCnIsUsl5D","1790559587546140869","https://pbs.twimg.com/media/GNlYdH7aIAEXltF.jpg","DPR_RI","in","","0","0","0","https://twitter.com/HasaniHasanudin/status/1790559587546140869","1554443530327642113","HasaniHasanudin"
"1789549870438863235","Tue May 14 14:01:06 +0000 2024","0","@joulepakir Slain NORMATIFnya begitu FAKTAnya jg begitu TOLOL! Kl rezim kadal kebon ga sesuai aturan maka: 1. Ga akan ada pejabat negara yg korupsi yg ditangkap. 2. DPR psti gunakn hak interpelasi hak angket &amp; hak mnyatakan pndapat. Lalu makzulkan rezim kadal kebon. Elu beneran TOLOL!","1790381830618915242","","joulepakir","in","","0","1","0","https://twitter.com/exelrockstar/status/1790381830618915242","1360828668","exelrockstar"
"1790031940843679881","Mon May 13 14:50:46 +0000 2024","178","Hak angket sudah bergulir ini sidang awal hak angket Ada yg ketar ketir ga ya...??? Jika hanya dagelan musibah besar bagi anggota DPR..! https://t.co/dqHkGZJocQ","1790031940843679881","https://pbs.twimg.com/ext_tw_video_thumb/1790031090000003072/pu/img/mzsDp8qZjMYnlfkV.jpg","","in","","4","15","97","https://twitter.com/H4T14K4LN4L42/status/1790031940843679881","1129672753651388416","H4T14K4LN4L42"
"1789942490990072287","Mon May 13 13:57:00 +0000 2024","2","@LexWu_13 @jokowi Kongkritnya terus pencitraan sampai selesai tugas Aman Ng di - HAK ANGKET oleh pdip di DPR ok gas Ok gas Ok gas","1790018409607913720","","LexWu_13","in","Jakarta","0","0","0","https://twitter.com/DitriRizki_D3/status/1790018409607913720","461824618","DitriRizki_D3"
"1789672165803221327","Mon May 13 11:03:15 +0000 2024","0","@Bams_4GP Lucu nya ada statement yg memojok kan rakyat dan kemenhub yg ga kerja malah lempar batu DPR KEMANA AJA? Ga bikin RAPAT Hak Angket atau apa gitu buat manggil Kemenhub buat di mintain Pertanggung jawabannya???? Harus ada Cuan dulu baru di Rapatin?","1789974685700034658","","Bams_4GP","in","Dukuhwaru, Indonesia","0","0","0","https://twitter.com/cariusernameaja/status/1789974685700034658","1507078396047945728","cariusernameaja"
"1789834092223009040","Mon May 13 01:44:35 +0000 2024","0","Biarkan semua pergi bersama kabinet dan mantri2nya beserta DPR yg gak berani menggulirkan hak angket dan justru jakarta jawa sumatera dan pulau lainnya menjadi tentram tanpa mereka","1789834092223009040","","","in","Indonesia","0","0","0","https://twitter.com/JohnnyBidong/status/1789834092223009040","1003880322784563202","JohnnyBidong"
"1789760047104356406","Sun May 12 20:50:22 +0000 2024","0","DPR RI MPR RI Puan Maharani Orang2 di DPR RI itu mewakili siapa..? Kok gak ada Wakil Rakyat yg buat Hak Angket...? #DukungHakAngketDPR kumparan Koran Tempo BEM SI BEM UI UGM UniversitasIndonesia Institut Teknologi Bandung IPB UNPAD UNPAR UNIBRAW https://t.co/KJs6cMLDaG","1789760047104356406","","","in","","0","0","0","https://twitter.com/Mat16_16/status/1789760047104356406","1200227108565340161","Mat16_16"
"1789501928063533264","Sun May 12 15:41:59 +0000 2024","2","@narkosun PDI masih bisa diandalkan tuk rakyat dibanding partai lain kecuali PKS kami kecewa Krn lembaga DPR tidak menggunakan hak angket hasil Pilpres malah PTUN KPU. .keliatan sandiwara dgn rakyat","1789682443898982476","","narkosun","in","","0","0","0","https://twitter.com/Tabraniplp/status/1789682443898982476","1730710265413685248","Tabraniplp"
"1789526442319245636","Sun May 12 05:22:06 +0000 2024","0","DPR sekarang kok jadi suka kaget? Kek Presiden Jokowi aja kaget itu hak prerogatif Presiden sebagai kepala negara bukan DPR. Harusnya gunakan hak angket segera untuk tanya Presiden kenapa suka Kagetan?🇮🇩","1789526442319245636","","","in","Jakarta,Indonesia","0","0","0","https://twitter.com/saerozi_88/status/1789526442319245636","389336140","saerozi_88"
"1789457290220941675","Sun May 12 04:04:12 +0000 2024","3","@HMMurah3 DPR jangan pura2 kaget memang DPR bagian dari penguasa biadab lakukan kecurangan pemilu kalau memang kalian amanah kenapa ga gelar hak angket rakyat sudah tahu kalian juga buajingan bagian dari lingkaran istana yg korup.","1789506839660662995","","HMMurah3","in","","0","0","0","https://twitter.com/SamberN66203175/status/1789506839660662995","1616321585388097543","SamberN66203175"
"1789322716069474306","Sun May 12 00:27:39 +0000 2024","1","@JidanFreychuu Kalau tak bisa kita gugat ke ptun atau nggk bisa pakai hak angket DPR biar diusut supaya pelantikan nya tidak terjadi","1789452340824809698","","JidanFreychuu","in","","0","0","0","https://twitter.com/MSena060/status/1789452340824809698","1253930819464224771","MSena060"
"1786378607411278308","Fri May 03 19:39:05 +0000 2024","0","@Ravons437963 @idextratime Hak angket itu di dpr mas","1786480618236174548","","Ravons437963","in","","0","0","0","https://twitter.com/TMFawwaz_Alif1/status/1786480618236174548","1251003781900144642","TMFawwaz_Alif1"
"1786181233959125286","Fri May 03 07:03:50 +0000 2024","1","@mulanbilqis @jokowi dan @prabowo apa yg bisa anda berdua lakukan? BUMN itu milik negara. Menteri @erickthohir tidak becus memanage BUMN kalian diam saja. @DPR_RI seharusnya hal seperti ini yg jadi pemicu hak angket @FPKSDPRRI @FraksiPKB","1786290555686904193","","mulanbilqis","in","","0","0","1","https://twitter.com/agungtrainer/status/1786290555686904193","375877270","agungtrainer"
"1786154723026092535","Fri May 03 04:44:22 +0000 2024","1","@kompascom Ngimpi......! Kenapa @PDI_Perjuangan tidak melalui Hak Angket di @DPR_RI ..???? Drakor aja.. https://t.co/5L9tBINB6C","1786255457461653672","https://pbs.twimg.com/ext_tw_video_thumb/1786254972444868608/pu/img/RiGe_igWkGvG4FhD.jpg","kompascom","in","Jakarta Utara, DKI Jakarta","0","0","0","https://twitter.com/RaharjoKoerdis1/status/1786255457461653672","1356909344831332353","RaharjoKoerdis1"
"1785916168391553456","Fri May 03 01:07:49 +0000 2024","1","@PngAdilnR4kyt Ngapain sj itu anggota DPR RI knp bisa loloskan usulan aturan itu halo PDI-P masih sibuk main drama pilpres y.. fokus sj diparlemen kawal hak angket ","1786200960475501007","","PngAdilnR4kyt","in"," Indonesia","0","0","0","https://twitter.com/mulkiah/status/1786200960475501007","208985824","mulkiah"
"1785957631754186766","Fri May 03 00:10:38 +0000 2024","2","@yaniarsim @prabowo @aniesbaswedan Tanda2 sesungguhnya keuangan negara sdh kosong melompong krn digunakan untk hal2 yg tdk semestinya ..tetmasuk bansos untk pemenangan pemilu? shg sgl cara ditempuh ntk mengisi kekosongan itu..knp dpr diam saja..termasuk dlm hal hak angket ini kan menyangkut kelangsungan bernegara?","1786186569835229507","","yaniarsim","in","","0","0","0","https://twitter.com/EB97280734/status/1786186569835229507","1327479850857205761","EB97280734"
"1785896024097378364","Thu May 02 21:52:39 +0000 2024","0","@kompascom Tanggung amat sih kenapa gak pake hak angket DPR RI biar kebongkar kecurangan PEMILU.","1786151843535675517","","kompascom","in","","0","0","0","https://twitter.com/Ex_TKI/status/1786151843535675517","1722605185107972096","Ex_TKI"
"1786015322098778132","Thu May 02 13:28:18 +0000 2024","44","@Heraloebss @DPR_RI @Kemendag dibawah Zulhas ini memang mencapai titik nadir terburuk. Yang ngangkat Zulhas yaitu pak @jokowi selayaknya malu. Memilih anak buah seperti ini. Dulu waktu memilih itu karena takut PAN atau gimana ? Masak punya hak prerogatif angkat menteri tapi kapabilitasnya gak","1786024919337418870","","Heraloebss","in","","0","5","3","https://twitter.com/TaryokoL/status/1786024919337418870","1604443360885805061","TaryokoL"
"1785967753117241660","Thu May 02 11:32:08 +0000 2024","87","@VIVAcoid Canggih emang ancaman pak lurah klo udah begini masih berani kah Nasdem mendorong fraksinya di DPR untuk mendorong Hak Angket? Mari kitq nonton aja kelanjutannya seperti apa","1785995688062656975","","VIVAcoid","in","Bogor, Jawa Barat","0","8","2","https://twitter.com/carlitovito180/status/1785995688062656975","1637692626215501824","carlitovito180"
"1785958010646642697","Thu May 02 09:02:25 +0000 2024","10","Merah dimenangkan di perolehan suara legislatif supaya tidak berontak ketika 02 dimenangkan diekselutif/presiden. Buktinya merah gak peduli hak angket. Buat apa menang di MK toh sudah menang di DPR? Dugaanku begitu. Menduga-duga #2024REVOLUSIRakyat #2024REVOLUSIRakyat https://t.co/4Dnev7GEMz","1785958010646642697","https://pbs.twimg.com/ext_tw_video_thumb/1785957987271806976/pu/img/tF71A-uUKQDyj81E.jpg","","in","","0","1","7","https://twitter.com/dancersejati07/status/1785958010646642697","1605747132014637061","dancersejati07"
"1785571634176548921","Thu May 02 08:12:50 +0000 2024","0","@Deslini2 Harapan tinggal pengadilan rakyat lembaga DPR dan MPR anggotanya pada tersandung kasus hukum........... Pilihannya dipenjara atau hak angket","1785945532063764784","","Deslini2","in","","0","0","0","https://twitter.com/patriotiku/status/1785945532063764784","749123511352848390","patriotiku"
"1785904082143855099","Thu May 02 07:05:43 +0000 2024","1","@Bisniscom Ngimpiiii..! Kenapa @PDI_Perjuangan tidak menjalankan fungsi hak angket di @DPR_RI aja..???!","1785928638560628930","","Bisniscom","in","Jakarta Utara, DKI Jakarta","0","0","0","https://twitter.com/RaharjoKoerdis1/status/1785928638560628930","1356909344831332353","RaharjoKoerdis1"
"1785693964479459387","Thu May 02 06:15:21 +0000 2024","0","@H4T14K4LN4L42 @jokowi @prabowo Jangan cape cape Bang semua institusi negara sudah tunduk dari mulai MK kejaksaan polri Inteljen DPR MPR militer semua dibelakang beliau semua demo protes dan unjuk rasa tidak akan berhasil satu satunya yang bisa digunakan paling bisa dengan hak angket","1785915963306893519","","H4T14K4LN4L42","in","","0","0","0","https://twitter.com/SatyaPutra53806/status/1785915963306893519","1718636607216185344","SatyaPutra53806"
"1785906076254367851","Thu May 02 06:06:41 +0000 2024","1","@Mdy_Asmara1701 Gimana cara hak angket jalan sih? DPR pada nggak peka dengan kondisi keadilan pemilu. Apa pada cari cara aman ya?","1785913782335864847","","Mdy_Asmara1701","in","Kota Magelang, Jawa Tengah","0","0","0","https://twitter.com/Slilit_kyai/status/1785913782335864847","1077701379806744576","Slilit_kyai"
"1785516763888968082","Thu May 02 01:06:54 +0000 2024","4","@Mdy_Asmara1701 Upaya unjuk kekuatan presiden lagi dg gunakan KPK geledah ruangan Setjen DPR terkait renovasi rumah dinas anggota.semua dimaknai itu sbg WARNING dr Penguasa pd anggota DPR dg ungkap urusan yg cemen2 aja penguasa mau lihat apa semua anggota dewan msh berani gulirkan Hak Angket.","1785838342330073505","","Mdy_Asmara1701","in","Bogor, Jawa Barat","0","0","0","https://twitter.com/carlitovito180/status/1785838342330073505","1637692626215501824","carlitovito180"
"1785536456498532414","Wed May 01 22:07:18 +0000 2024","5","@AdhiZulkarnaen Merah dimenangkan di perolehan suara legislatif supaya tidak berontak ketika 02 dimenangkan diekselutif/presiden. Buktinya merah gak peduli hak angket. Buat apa menang di MK toh sudah menang di DPR? Dugaanku begitu. #GerakanAntiJokowi #GerakanAntiJokowi https://t.co/jwJNExOOEa","1785793145239937206","https://pbs.twimg.com/ext_tw_video_thumb/1785793131822436352/pu/img/my9x1lrhWcJTu1ls.jpg","AdhiZulkarnaen","in","","1","1","3","https://twitter.com/J4j4h4nAs3ng2/status/1785793145239937206","1647464086878433281","J4j4h4nAs3ng2"
"1785662965041291298","Wed May 01 13:51:47 +0000 2024","1","@toe_giman @officialMKRI Semua sdh dom kendali &amp; skenario rezim monyet !!! Dari jauh2 hari rezim monyet sudah bilang : KALAU ADA SALAH CURANG MELANGGAR DST... BAWA KE BAWASLU ATAU MK ? DPR sdh mayotitas terkendali juga shgg tak ada celah Hak Angket ! Dgn begitu yakin percaya diri &amp; menantang !","1785668443351691389","","toe_giman","in","","0","0","1","https://twitter.com/AlismarAlismar1/status/1785668443351691389","1607355001026011136","AlismarAlismar1"
"1785648374349287622","Wed May 01 12:32:02 +0000 2024","0","Hak angket disuarakan oleh rakyat dr berbagai kalangan tp DPR seribu bahasa. DPR bukan lagi wakil rakyat tetapi tukang stempel presiden. DPR hanya mendengarkan suara oligarki. DPR sibuk korupsi sehingga tersandera kasus sana sini. Ujung2nya tidak bernyali #GerakanAntiJokowi https://t.co/wqaXLNgxe4","1785648374349287622","https://pbs.twimg.com/ext_tw_video_thumb/1785648283077259266/pu/img/66iG0YfHhaiDhHt7.jpg","","in","","0","0","0","https://twitter.com/dancersejati07/status/1785648374349287622","1605747132014637061","dancersejati07"
"1785516763888968082","Wed May 01 08:41:05 +0000 2024","2","@Mdy_Asmara1701 apa hubungannya dengan hak angket yg diminta rakyat yaaa kpk seolah berkata wahai penghuni gedung dpr berani lu nyatakan hak angket jalan terima akibatnya..........","1785590252402561278","","Mdy_Asmara1701","in","","0","0","0","https://twitter.com/patriotiku/status/1785590252402561278","749123511352848390","patriotiku"
"1785536456498532414","Wed May 01 05:07:19 +0000 2024","300","Hak angket disuarakan oleh rakyat dari berbagai kalangan tapi DPR diam seribu bahasa. DPR bukan lagi wakil rakyat tetapi tukang stempel presiden. DPR hanya mendengarkan suara oligarki. DPR sibuk korupsi sehingga tersandera kasus sana sini #GerakanAntiJokowi #GerakanAntiJokowi https://t.co/Fk2rfQ4er7","1785536456498532414","https://pbs.twimg.com/ext_tw_video_thumb/1785536404900196352/pu/img/-MNKz22Ou0VBitXt.jpg","","in","","8","25","167","https://twitter.com/J4j4h4nAs3ng2/status/1785536456498532414","1647464086878433281","J4j4h4nAs3ng2"
"1785530119202996576","Wed May 01 04:42:08 +0000 2024","1","Pengadilan rakyat. Di DPR DG HAK ANGKET","1785530119202996576","","","in","","0","1","1","https://twitter.com/akhmadsoderi2/status/1785530119202996576","1488734509403361283","akhmadsoderi2"
"1785521945544692050","Wed May 01 04:34:28 +0000 2024","0","@JazuliJuwaini HAHAHA JANGAN MELAMBUNG JAUH BOSS @DPR_RI LOKAL DULU AJA HAK ANGKET AMANAT KONSTITUSI BUKAN? LO PADA MENDEM","1785528190959784327","","JazuliJuwaini","in","","0","0","0","https://twitter.com/Soemir28/status/1785528190959784327","2323042771","Soemir28"
"1785323862516965841","Wed May 01 00:57:56 +0000 2024","0","@P1cnaOx02 @DPR_RI Gerak cepat ...darì pada keduluan hak angket .....","1785473695143858485","","P1cknav3","in","","0","0","0","https://twitter.com/FeriantoT/status/1785473695143858485","1515169489846906883","FeriantoT"
"1785291933457543276","Tue Apr 30 12:55:40 +0000 2024","4","Tentang hak angket. Ada 575 kursi di DPR dari sembilan parpol. Total dari fraksi yang mendukung wacana hak angket saat ini mencapai 314. Rinciannya 128 kursi milik PDIP 59 kursi Fraksi NasDem 58 kursi PKB 50 kursi milik PKS dan 19 kursi PPP. Kelima nya msh solid. https://t.co/vUumgPjaL0","1785291933457543276","https://pbs.twimg.com/ext_tw_video_thumb/1785291867535650816/pu/img/FD2_5aQ-gkgp-XTl.jpg","","in","Edge of Universe","0","0","1","https://twitter.com/delld34/status/1785291933457543276","1344237194383220736","delld34"
"1784954241083404679","Tue Apr 30 12:16:17 +0000 2024","0","@H4T14K4LN4L42 Klean itu jangan bodoh klo beneran PeDiP ajukan angket itu ada Puan kenapa diam saja sudah jadi ketua DPR lantang lahh bersuara. - susah mau hak angket karena semua isinya pencuri semua sudah saling pegang kartu satu sama lain jadi zonk..... Hasilnya.","1785282023114133666","","H4T14K4LN4L42","in","","0","0","0","https://twitter.com/WargaSipilBaik/status/1785282023114133666","1464941164704894979","WargaSipilBaik"
"1784891505380929970","Tue Apr 30 09:16:53 +0000 2024","0","@SuramaduJingga @siregar_najeges @PdiperjuanganP Hak Angket itu hak politik semua anggota DPR ..tidak tabu kok mengusulkan hak angket...UUD 1945 juga mengaturnya...apanya yg salah? Hallo pernah sekolah pernah mengikuti pelajaran PPKN gak?","1785236874287788270","","SuramaduJingga","in","Malang","0","1","0","https://twitter.com/KangMas2012/status/1785236874287788270","710064727","KangMas2012"
"1784872216116465715","Tue Apr 30 09:01:40 +0000 2024","0","@Muhammad_Saewad Hanya berani di medsos hasto km kalau berani ajukan hak angket di DPR sy sebagai rakyat sdh bnyk melihat jokowi bnyk melakukan pelanggaran kamu biarkan terus","1785233042472313131","","Muhammad_Saewad","in","","0","0","0","https://twitter.com/RahmatRahm64513/status/1785233042472313131","1683453098591932416","RahmatRahm64513"
"1785125455613640750","Tue Apr 30 06:46:12 +0000 2024","0","@ArdieSuhardi321 PDIP yg suara di DPR RI paling banyak saja diam..percuma rakyat ngotot hak angket hak angket","1785198951874142481","","ArdieSuhardi321","in","","0","0","0","https://twitter.com/TotoForsa/status/1785198951874142481","1577662357932687361","TotoForsa"
"1784242923363794954","Tue Apr 30 01:10:53 +0000 2024","0","@H4T14K4LN4L42 @DPR_RI @NasDem Jangan halu kamu ha ha ha rakyat mana yg ingin hak angket ? Rakyat 58% 96 juta - nggak bego nggak bisa ditipu-tipu dg bujuk rayu utk dukung yg nggak jelas @Kenikir27 @abu_waras @pdip","1785114567317827859","","H4T14K4LN4L42","in","","0","0","0","https://twitter.com/Martogog23/status/1785114567317827859","1617478556086599685","Martogog23"
"1784821509112136035","Tue Apr 30 00:30:27 +0000 2024","0","@InonkIskandar88 @DedynurPalakka Kl ijazah ga jelas MINTA Dpr buru2x adakan hak angket. Kl bnr ijazahnya palsu pasti bs di impeach. Krn pidana drpd mau angket bansos dan kecurangan TSM yg sdh teruji tdk terbukti. Pembuktian ijazah jauh lbh mudah.","1785104392464871444","","InonkIskandar88","in","","0","1","0","https://twitter.com/DeaBkn34532/status/1785104392464871444","1664602342904451073","DeaBkn34532"
"1784779786575081700","Mon Apr 29 20:49:35 +0000 2024","0","@ARSIPAJA Bukannya ini bisa landasan yg kuat buat @PDI_Perjuangan ajukan hak angket di DPR RI? Karena ini kan bisa jadi novum sebelumnya blm pernah ada pernyataan seperti ini dari capres terpilih.","1785048808721920212","","ARSIPAJA","in","Nangro Aceh Darussalam, Indone","0","0","0","https://twitter.com/masawep08/status/1785048808721920212","2151205796","masawep08"
"1784981879353155775","Mon Apr 29 16:23:38 +0000 2024","0","Bisa gak mengajukan keberatan ke MK atau mengajukan hak angket ke DPR. ","1784981879353155775","","","in","DI BUMI ALLAH","0","0","0","https://twitter.com/ARisnawan82/status/1784981879353155775","3719816714","ARisnawan82"
"1784856722416542125","Mon Apr 29 10:20:32 +0000 2024","0","@aepsuprianata72 @Boediantar4 Pada ahirnya kita orang pulak ketiban pulung bayarin hutang kecina klw masalah dpr mah itu sdh biasa mau hak angket saja pd mingkem https://t.co/Em55fayCWp","1784890504196329595","https://pbs.twimg.com/media/GMU0dBRXYAAmLws.jpg","aepsuprianata72","in","","0","0","0","https://twitter.com/DadangSuhe99641/status/1784890504196329595","1706902096841506816","DadangSuhe99641"
"1784872216116465715","Mon Apr 29 09:46:42 +0000 2024","1","@Muhammad_Saewad Drakor ustad...plying victim ....ngapus dosa doang....ane mah kaga percaya ...kl memang bener tersakiti ..harusnya mereka inisiasi hak angket di DPR....","1784881987972698114","","Muhammad_Saewad","in","","0","0","1","https://twitter.com/Bang_Doel_25827/status/1784881987972698114","1528692696","Bang_Doel_25827"
"1784864739266326836","Mon Apr 29 08:38:09 +0000 2024","3","Ketua Komisi I DPR RI yang juga politisi Partai Golkar Meutya Hafid angkat bicara terkait heboh munculnya larangan nobar Piala Asia U-23. Menurut Meutya hak siar dan hak nonton bareng adalah berbeda. Ngadi-ngadi. Hak siar ya hak siar nobar ya nobar tidak ada kewajiban https://t.co/I8mZQ1mQ8C","1784864739266326836","https://pbs.twimg.com/media/GMUdA9WXoAAB4RJ.jpg","","in","DKI Jakarta","0","0","0","https://twitter.com/kabargolkarnews/status/1784864739266326836","1243399928111452161","kabargolkarnews"
"1784860169685672340","Mon Apr 29 08:20:00 +0000 2024","3","Ketua Komisi I DPR RI yang juga politisi Golkar Meutya Hafid angkat bicara soal heboh munculnya larangan nobar Piala Asia U-23. Menurutnya hak siar dan hak nonton bareng adalah berbeda. https://t.co/6iLD4rEsWB","1784860169685672340","","","in","","0","3","0","https://twitter.com/detikcom/status/1784860169685672340","69183155","detikcom"
"1784813525724172754","Mon Apr 29 07:50:33 +0000 2024","0","@msaid_didu @PDI_Perjuangan Mknya dr awal sy gak percaya mrk jd oposisi sama jkw Mrk buat skenario kemungkinan2 krn lawannya trllu berat yaitu cuma pak anis doank tp mrk mrs sgt berat melawan nya mknya smua kemungkinan mrk rencanakan Msuk akal jk hingga skrg hak angket jg gak ada yg berani usulkan ke dpr","1784852757511655517","","msaid_didu","in","","0","0","0","https://twitter.com/LubisSyahfin/status/1784852757511655517","1488118069083840513","LubisSyahfin"
"1784794744167780627","Mon Apr 29 04:00:01 +0000 2024","13","Hak angket kecurangan pemilu di DPR dipastikan gagal total setelah putusan Mahkamah Konstitusi. Tinggal PKS yang konsisten. #MajalahTempo https://t.co/d98vWP1GdS","1784794744167780627","","","in","","0","2","5","https://twitter.com/temponewsroom/status/1784794744167780627","88352716","temponewsroom"
"1784783853649080682","Mon Apr 29 03:45:56 +0000 2024","0","Allah mnyukai pnegakan kbenaran&amp; keadilan walaupun kpd musuh skalipun. Karena itu kputusan MK tgl 22 april ybl dianggap publik mbela paslon 02 maka dperlukan hak angket DPR utk mengusut kecurangan pemilu walaupun tdk mpengaruhi kputusan MK. Ini hak publik diberi keadilan.","1784791198735143237","","Nazwar30452713","in","","0","1","0","https://twitter.com/Nazwar30452713/status/1784791198735143237","1297659867117674496","Nazwar30452713"
"1784722020850446570","Mon Apr 29 03:32:36 +0000 2024","0","@wa_one1 @gilang_ahm31272 @DPR_RI @Kemendag @pusdiklat15 @kemenkeu emang bisa mecat ?hak angket saja batal ","1784787846412521624","","wa_one1","in","Jembrana Bali, Indonesia","0","0","0","https://twitter.com/yudhiastra/status/1784787846412521624","62771110","yudhiastra"
"1784772320550395928","Mon Apr 29 02:30:55 +0000 2024","1","Wacana hak angket DPR RI untuk menyelidiki dugaan kecurangan Pemilu 2024 kian sulit diwujudkan https://t.co/c2xvNS4lvO","1784772320550395928","https://pbs.twimg.com/media/GMTIjPvakAE65ij.jpg","","in","Jawa Tengah","0","0","0","https://twitter.com/kellytiemikino/status/1784772320550395928","2428119228","kellytiemikino"
"1784770827847946586","Mon Apr 29 02:24:59 +0000 2024","0","HAK ANGKET DPR RI UNTUK MENGUNGKAP DUGAAN KECURANGAN PEMILU 2024 TAK RELEVAN LAGI. https://t.co/BUplgfOFFs","1784770827847946586","https://pbs.twimg.com/media/GMTHYIRa0AAVXwK.jpg","","in","Banjarnegara, Indonesia","0","1","0","https://twitter.com/Ranger_pink21/status/1784770827847946586","1570496945352806407","Ranger_pink21"
"1784491020920455412","Sun Apr 28 07:53:08 +0000 2024","0","Wacana hak angket DPR RI untuk menyelidiki dugaan kecurangan Pemilu 2024 kian sulit diwujudkan #Pemilu2024 #PemiluDamai2024 #PemiluDamaiNegeriMaju #Pemilu2024BebasHoaks #Pemilu2024MenujuIndonesiaMaju https://t.co/YNgdWv5lcp","1784491020920455412","https://pbs.twimg.com/media/GMPJIDUWsAAtqon.jpg","","in","Tangerang, Banten","0","0","0","https://twitter.com/makmur_o/status/1784491020920455412","1568094349799604224","makmur_o"
"1784488381323636854","Sun Apr 28 07:42:41 +0000 2024","0","Hak angket DPR sudah tak relevan lagi #PemiluDamai2024 MNC Group Jogja #TimnasDay Uzbek Jerome Bea Cukai Towel CPNS https://t.co/7kMKqKk5DZ","1784488393457774653","https://pbs.twimg.com/media/GMPGtvVaUAAsJRy.jpg","DedroinT37173","in","","0","0","0","https://twitter.com/DedroinT37173/status/1784488393457774653","1709446133989392384","DedroinT37173"
